location,date,grocery,parks,residential,retail_rec,transit,workplace,GPL_CD,GSS_CD,GSS_NM,GSS_ENTITY_CD,GSS_ENTITY_NM,REGION_CD,REGION_NM,AREALHECT,ALL_AGES,pop_under_10,pop_10_19,pop_20_29,pop_30_39,pop_40_49,pop_50_59,pop_60_69,pop_70_79,pop_80_89,pop_over_90,pop_over_70,pop_under_30,CTY18NM.x,county_gdp_pc,county_gdp_pc_growth,Area_Name,la_gdp_pc,la_gdp_pc_growth,final_gdp_cap,final_gdp_pc_growth,CTY18NM.y,county_remain,county_pop,Area,la_remain,final_remain,log_population,log_area,density,income_quint
Carmarthenshire,2020-03-01,2.2,18.752,-0.379,8.29,1.725,-0.005,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-02,0.711,28.171,-0.464,6.779,0.61,1.056,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-03,2.189,18.752,-0.099,4.593,-2.367,1.325,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-04,2.403,-15.728,1.039,0.35,-7.909,0.583,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-05,7.386,12.503,0.271,4.189,1.184,0.58,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-06,4.767,11.238,-0.288,4.535,5.525,0.303,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-07,3.399,-7.315,0.524,1.626,-3.921,1.861,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-08,1.573,5.36,-0.766,5.942,0.862,-3.097,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-09,-0.466,0.003,0.656,-0.624,-3.659,-0.005,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-10,4.374,-11.248,1.192,0.607,-3.55,-0.153,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-11,2.163,-1.121,1.276,0.119,-5.649,-1.326,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-12,16.195,12.503,1.341,5.701,-2.959,-0.443,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-13,14.705,26.969,1.44,1.284,2.21,-1.848,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-14,18.557,0.003,3.424,-3.153,-11.765,-4.855,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-15,15.366,13.395,NA,-4.831,-10.345,-8.252,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-16,23.77,52.115,1.957,1.885,-3.659,-5.004,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-17,21.607,-13.747,5.97,-12.799,-21.302,-9.606,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-18,23.266,-16.852,8.236,-16.779,-29.379,-16.157,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-19,24.767,-3.747,9.804,-16.392,-23.077,-21.35,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-20,9.943,31.463,10.261,-21.179,-18.785,-22.585,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-21,9.281,18.701,9.811,-36.877,-26.144,-23.885,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-22,-11.594,37.502,NA,-46.682,-19.827,-24.747,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-23,-6.818,15.495,13.383,-37.011,-29.878,-39.55,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-24,-24.752,-21.248,19.89,-65.698,-48.521,-52.59,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-25,-27.813,-17.975,22.114,-69.094,-54.802,-59.476,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-26,-29.043,-12.498,22.947,-67.788,-51.479,-60.824,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-27,-28.98,-24.717,24.054,-70.638,-53.591,-61.295,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-28,-35.063,-57.721,NA,-78.085,-65.359,-55.974,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-29,-45.763,-57.141,NA,-80.66,-60.345,-49.489,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-30,-31.524,-33.8,22.268,-69.257,-57.927,-63.489,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-03-31,-27.18,-27.497,22.914,-68.596,-53.846,-63.815,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-01,-29.731,-43.818,24.052,-70.483,-61.582,-64.909,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-02,-28.09,-29.997,24.465,-68.253,-56.805,-64.478,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-03,-20.492,-29.211,24.814,-72.706,-59.116,-63.753,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-04,-27.371,-53.656,NA,-78.266,-60.13,-52.99,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-05,-34.791,-49.997,NA,-79.141,-57.759,-48.973,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-06,-23.995,-25.35,21.596,-69.382,-53.659,-63.338,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-07,-21.839,-26.248,23.064,-70.287,-45.562,-63.668,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-08,-20.139,-31.459,23.403,-69.788,-51.977,-63.735,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-09,-3.805,-17.497,23.125,-64.416,-46.746,-64.332,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-10,-29.395,-33.706,27.584,-73.593,-60.773,-76.503,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Carmarthenshire,2020-04-11,-16.963,-52.03,NA,-76.372,-56.209,-53.736,GGL022,W06000010,Carmarthenshire,W06,Unitary Authority,W92000004,Wales,237027.62,187568,10.918173675680286,11.030666211720549,10.434615712701527,10.877655037106543,11.673633029088117,14.703467542437943,13.492706645056726,10.80194915977139,5.00191930393244,1.0652136825044785,16.869082146208306,32.383455600102366,NA,NA,NA,Carmarthenshire,19201,0,19201,0,NA,NA,NA,Carmarthenshire,46.25,46.25,12.141896725311609,12.375931953411389,0.7913339382136141,1st Quintile
Causeway Coast and Glens,2020-02-29,2.801,-2.533,NA,-2.519,-11.824,0.464,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
Causeway Coast and Glens,2020-03-01,0.634,-7.37,NA,0.675,0.004,3.379,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
Causeway Coast and Glens,2020-03-02,2.333,NA,0.349,2.556,2.226,1.398,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
Causeway Coast and Glens,2020-03-03,3.327,NA,-0.734,5.635,1.103,1.755,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
Causeway Coast and Glens,2020-03-04,5.388,NA,-0.759,9.998,5.323,0.582,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
Causeway Coast and Glens,2020-03-05,6.105,NA,-0.069,6.591,3.23,0.97,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
Causeway Coast and Glens,2020-03-06,7.188,20.753,-0.387,4.567,6.867,2.421,GGL023,N09000004,Causeway Coast and Glens,N09,Local Government District,N92000002,Northern Ireland,198553.46,144246,12.221482744755487,12.464817048652996,12.062726176115802,11.973988880107594,13.12410742758898,14.280465316195944,11.047100092896857,8.31912150076952,3.774108120849105,0.7320826920677177,12.825312313686341,36.74902596952428,NA,NA,NA,Causeway Coast and Glens,18375,-2.6,18375,-2.6,NA,NA,NA,NA,NA,NA,11.879275454349823,12.198813662748533,0.7264844440383965,1st Quintile
